"date","device","failure","attribute1","attribute2","attribute3","attribute4","attribute5","attribute6","attribute7","attribute8","attribute9"
2015-02-27,"Z1F0LVL5",0,47508704,0,0,0,11,477263,0,0,0
2015-02-27,"Z1F0M0XP",0,216592400,0,0,0,10,317622,0,0,3
2015-02-27,"Z1F0MA1S",0,61339776,0,0,0,8,224440,0,0,0
2015-02-27,"Z1F0MBGF",0,232967776,0,0,0,57,238073,0,0,0
2015-02-27,"Z1F0MM43",0,54517176,0,0,0,16,287039,0,0,0
2015-02-27,"Z1F0MP8Q",0,194578016,0,0,1,7,280902,0,0,0
2015-02-27,"Z1F0MR6M",0,32116888,0,0,0,13,313802,0,0,0
2015-02-27,"Z1F0MRPJ",0,135665968,0,0,0,9,227653,0,0,0
2015-02-27,"Z1F0MSSJ",0,194366824,0,0,0,11,315210,0,0,3
2015-02-27,"Z1F0MTFT",0,243695632,0,0,0,12,273756,0,0,0
2015-02-27,"Z1F0MWE7",0,37158144,0,0,0,13,316224,0,0,0
2015-02-27,"Z1F0MXFY",0,150670072,0,0,0,10,237737,0,0,0
2015-02-27,"Z1F0MYCF",0,130505560,0,0,0,10,317138,0,0,0
2015-02-27,"Z1F0MYEL",0,91265752,0,3,0,37,292651,0,0,3
2015-02-27,"Z1F0N5AD",0,133523392,0,0,0,68,237919,0,0,0
2015-02-27,"Z1F0N7VR",0,74008088,0,0,0,9,236272,0,0,0
2015-02-27,"Z1F0P16F",0,93395848,1096,0,0,7,292353,0,0,2
2015-02-27,"Z1F0PSHD",0,93873376,0,0,0,37,284744,0,0,1
2015-02-27,"Z1F0Q8RT",0,16618688,0,0,4,9,209758,0,0,0
2015-02-27,"Z1F0Q9H0",0,232540552,0,0,0,32,284623,0,0,0
2015-02-27,"Z1F0QGSE",0,218255552,0,0,0,32,287409,0,0,0
2015-02-27,"Z1F0QGWP",0,75934800,0,0,0,12,274070,0,0,1
2015-02-27,"Z1F0QH0C",0,88846736,816,1,1,8,227882,8,8,0
2015-02-27,"Z1F0QH7R",0,191104312,0,0,0,12,316260,0,0,0
2015-02-27,"Z1F0QK05",0,139656576,0,0,0,9,225076,0,0,0
2015-02-27,"Z1F0QKGH",0,220462504,0,0,0,14,284192,0,0,0
2015-02-27,"Z1F0QKMV",0,108222752,0,0,0,10,315860,0,0,0
2015-02-27,"Z1F0QL3N",0,215305008,0,0,0,10,229722,0,0,0
2015-02-27,"Z1F0QLC1",0,225513208,0,0,0,8,225548,0,0,0
2015-02-27,"Z1F0QLC7",0,205485008,0,0,0,64,200250,0,0,0
2015-02-27,"Z1F0QQ5F",0,156206696,0,0,0,12,313846,0,0,0
2015-02-27,"Z1F0QZJB",0,125457856,0,0,6,10,314762,0,0,0
2015-02-27,"Z1F0R8QZ",0,145198472,0,15,0,95,243220,0,0,155
2015-02-27,"Z1F0RGQV",0,43769056,0,0,0,89,233964,0,0,0
2015-02-27,"Z1F0VJ8V",0,68380144,0,0,0,15,41,0,0,0
2015-02-27,"Z1F0VNSW",0,23721800,0,0,0,5,208132,0,0,0
2015-02-27,"Z1F0W23J",0,33804584,0,0,0,8,426862,0,0,10
2015-02-27,"Z1F0WPTF",0,108223832,0,0,0,10,35,0,0,0
2015-02-27,"Z1F0ZCPW",0,143864752,0,0,0,8,191706,0,0,1
2015-02-27,"Z1F11B2R",0,16745480,0,0,0,6,358825,0,0,0
2015-02-27,"Z1F11SL0",0,35807360,0,0,0,8,190128,0,0,0
2015-02-27,"Z1F11SYE",0,206336224,0,0,3,7,199829,0,0,0
2015-02-27,"Z1F130LH",0,111723640,2464,0,0,24,254755,0,0,0
2015-02-27,"Z1F1479Y",0,138224872,0,0,0,8,203734,0,0,0
2015-02-27,"Z1F147WQ",0,27283664,0,0,0,8,169152,0,0,0
2015-02-27,"Z1F148T1",0,15777264,0,0,0,8,198461,0,0,0
2015-02-27,"Z1F14BGY",0,100443792,0,0,0,8,203326,0,0,0
2015-02-27,"Z1F15HYM",0,144150496,0,0,0,8,243899,0,0,0
2015-02-27,"Z1F1652D",0,205863736,0,0,0,8,208658,0,0,0
2015-02-27,"Z1F1653X",0,236625248,0,0,34,8,191009,16,16,0
2015-02-27,"Z1F16BR1",0,74495016,0,0,0,9,171978,0,0,8
2015-02-27,"Z1F17XPD",0,115910128,0,1,0,3,228784,0,0,1
2015-02-27,"Z1F17YTD",0,239409424,0,1,0,5,234161,0,0,8
2015-02-27,"Z1F17ZCN",0,208758736,0,1,10,3,217167,0,0,0
2015-02-27,"Z1F18YB3",0,224055112,0,0,0,8,247206,0,0,0
2015-02-27,"Z1F18YST",0,161985864,0,0,0,8,227874,0,0,0
2015-02-27,"Z1F1901P",0,238011712,0,0,0,8,239358,0,0,0
2015-02-27,"Z1F19KMH",0,175042480,0,0,0,14,45,0,0,5
2015-02-27,"Z1F19QH0",0,79889048,0,0,0,15,46,0,0,0
2015-02-27,"Z1F19TP2",0,231325368,24,0,0,9,27,0,0,0
2015-02-27,"Z1F19TVX",0,231623816,0,0,0,11,88840,0,0,0
2015-02-27,"Z1F1A0LM",0,47105368,0,0,0,7,250235,0,0,0
2015-02-27,"Z1F1A0RP",0,115433584,0,0,0,7,197772,0,0,0
2015-02-27,"Z1F1A1HH",0,242635432,0,0,0,7,228062,0,0,0
2015-02-27,"Z1F1A83K",0,1282920,0,0,0,11,27,0,0,0
2015-02-27,"Z1F1AD0M",0,16514496,0,0,1,21,237649,0,0,0
2015-02-27,"Z1F1AFF2",0,109783840,112,0,0,12,37,0,0,0
2015-02-27,"Z1F1B6NP",0,49570704,0,0,0,11,32,0,0,1
2015-02-27,"Z1F1B799",0,54298152,0,0,0,14,44,0,0,0
2015-02-27,"Z1F1CZ35",0,63141736,0,0,0,8,246115,0,0,3
2015-02-27,"Z1F1Q9BD",0,5349264,0,0,0,7,242555,0,0,0
2015-02-27,"Z1F1R76A",0,232179520,0,0,0,6,338005,0,0,12
2015-02-27,"Z1F1RJFA",0,128293792,1592,1,0,4,335441,0,0,0
2015-02-27,"Z1F1VMZB",0,224795976,0,0,0,5,219961,0,0,0
2015-02-27,"Z1F1VQFY",0,93946112,0,0,0,6,243892,0,0,0
2015-02-27,"Z1F26YZB",0,170913840,0,1,0,1,292052,0,0,0
2015-02-27,"Z1F282ZV",0,56955544,0,1,0,1,190220,0,0,0
2015-02-27,"Z1F2PBHX",0,129174904,0,0,0,5,161010,0,0,0
2015-02-28,"S1F01R2B",0,170254144,0,0,0,17,329801,0,0,3
2015-02-28,"S1F01XDJ",0,165956104,0,0,0,8,422534,0,0,0
2015-02-28,"S1F02A0J",0,21095288,0,1,0,15,326541,0,0,0
2015-02-28,"S1F02L38",0,91013352,0,0,0,2,242336,0,0,8
2015-02-28,"S1F03YZM",0,166964232,0,0,0,8,227650,0,0,0
2015-02-28,"S1F044ET",0,237470632,0,0,0,5,255262,0,0,0
2015-02-28,"S1F06ZX2",0,142720576,0,0,0,9,424105,0,0,0
2015-02-28,"S1F09DZQ",0,148291592,256,0,2,7,405792,0,0,2
2015-02-28,"S1F0AADQ",0,236688656,0,0,0,8,404929,0,0,1
2015-02-28,"S1F0AEFT",0,181764696,0,0,0,10,416406,0,0,0
2015-02-28,"S1F0BVK1",0,64921344,0,0,0,5,260459,0,0,0
2015-02-28,"S1F0BWZ3",0,116020736,0,0,0,8,374891,0,0,2
2015-02-28,"S1F0C95J",0,3192384,0,0,0,5,256398,0,0,0
2015-02-28,"S1F0CE60",0,189022968,0,0,0,6,234012,0,0,0
2015-02-28,"S1F0CVWK",0,40934208,2280,0,6,8,376076,0,0,0
2015-02-28,"S1F0DKAN",0,221689624,0,0,0,6,281672,0,0,0
2015-02-28,"S1F0E9EP",0,157128280,0,0,0,9,224744,0,0,0
2015-02-28,"S1F0EGMT",0,32717352,0,0,0,10,223587,0,0,0
2015-02-28,"S1F0F4EB",0,188305456,0,0,0,10,228470,0,0,3
2015-02-28,"S1F0F4G4",0,76017336,0,0,0,10,316495,0,0,2
2015-02-28,"S1F0FGBQ",0,148467512,0,0,0,10,194940,0,0,0
2015-02-28,"S1F0FP0C",0,76923304,0,0,0,10,228105,0,0,0
2015-02-28,"S1F0FVBE",0,206351928,0,0,0,14,318555,0,0,0
2015-02-28,"S1F0FW8K",0,165301472,0,0,0,92,238051,0,0,0
2015-02-28,"S1F0FZ8F",0,40597288,0,0,0,8,223635,0,0,0
2015-02-28,"S1F0G0XX",0,35139624,0,0,0,12,317323,0,0,0
2015-02-28,"S1F0G9ZF",0,190423480,0,0,0,70,240141,0,0,0
2015-02-28,"S1F0GCED",0,29661024,0,0,0,9,229341,0,0,0
2015-02-28,"S1F0GGJD",0,105924104,0,0,0,62,211212,0,0,0
2015-02-28,"S1F0GGPP",0,32367648,0,0,0,10,227848,0,0,0
2015-02-28,"S1F0GHJ1",0,163002136,0,0,0,58,240071,0,0,0
2015-02-28,"S1F0GJL9",0,61319512,0,0,0,63,242195,0,0,0
2015-02-28,"S1F0GJW3",0,116680888,0,0,0,9,229588,0,0,0
2015-02-28,"S1F0GKFX",0,125092248,0,0,0,65,243040,0,0,0
2015-02-28,"S1F0GKL6",0,49334800,0,0,0,90,241374,0,0,0
2015-02-28,"S1F0GPFZ",0,93328304,0,0,0,9,223239,0,0,0
2015-02-28,"S1F0GPXY",0,180827272,0,0,0,9,224409,0,0,0
2015-02-28,"S1F0GQCL",0,132821416,0,0,0,92,235997,0,0,1
2015-02-28,"S1F0GRB1",0,11715488,0,0,0,67,241931,0,0,0
2015-02-28,"S1F0GSD9",0,131627480,0,0,0,12,225012,0,0,0
2015-02-28,"S1F0GSHB",0,233837264,0,0,0,91,244126,0,0,0
2015-02-28,"S1F0GV0W",0,22817776,0,5,6,95,241689,0,0,0
2015-02-28,"S1F0H6JG",0,185594896,0,0,0,8,220266,0,0,0
2015-02-28,"S1F0H6JJ",0,94755840,0,0,0,35,289841,0,0,2
2015-02-28,"S1F0J5JH",0,21939344,0,0,0,8,228534,0,0,0
2015-02-28,"S1F0JD7P",0,215825712,0,0,0,58,244373,0,0,0
2015-02-28,"S1F0JGJV",0,44360744,0,0,0,8,222765,0,0,0
2015-02-28,"S1F0JMRJ",0,50521760,0,0,0,39,275031,0,0,14
2015-02-28,"S1F0KY6R",0,28029112,0,0,0,14,315265,0,0,0
2015-02-28,"S1F0KYCR",0,134257464,0,0,0,10,227107,0,0,0
2015-02-28,"S1F0KZJJ",0,96053160,0,0,0,37,286305,0,0,2
2015-02-28,"S1F0L0DW",0,75946672,0,0,0,7,309449,0,0,0
2015-02-28,"S1F0LBMG",0,103009488,0,0,0,7,310502,0,0,7
2015-02-28,"S1F0LBY2",0,36018272,0,0,0,12,474802,0,0,0
2015-02-28,"S1F0LCKH",0,74435824,0,0,0,12,478514,0,0,0
2015-02-28,"S1F0LCQX",0,141693984,0,0,0,7,307508,0,0,0
2015-02-28,"S1F0LCVC",0,14301512,0,0,0,8,218968,0,0,0
2015-02-28,"S1F0LD15",0,211691856,0,0,0,6,310900,0,0,0
2015-02-28,"S1F0LD2C",0,197688360,0,0,0,13,467256,0,0,0
2015-02-28,"S1F0LD73",0,115660616,0,0,0,6,309926,0,0,0
2015-02-28,"S1F0LR01",0,6591992,0,0,8,9,169543,0,0,0
2015-02-28,"S1F0M2PQ",0,159653120,0,0,6,60,243641,0,0,0
2015-02-28,"S1F0MBV5",0,1343592,0,0,0,4,362021,0,0,0
2015-02-28,"S1F0PEVC",0,92284048,0,0,0,6,244021,0,0,1
2015-02-28,"S1F0PK70",0,194669848,0,0,0,7,238658,0,0,0
2015-02-28,"S1F0PL0R",0,4668080,0,0,0,6,247500,0,0,0
2015-02-28,"S1F0PLEL",0,144133112,0,0,0,7,246012,0,0,0
2015-02-28,"S1F0QF3R",0,241435992,0,0,0,12,221513,0,0,1
2015-02-28,"S1F0QWGA",0,151056520,0,0,0,7,216133,0,0,0
2015-02-28,"S1F0QWWF",0,188470920,0,0,0,6,246840,0,0,0
2015-02-28,"S1F0QWZP",0,165405816,0,0,0,12,227924,0,0,2
2015-02-28,"S1F0QXVD",0,116823960,0,0,0,6,246371,0,0,0
2015-02-28,"S1F0QXXH",0,88613096,0,0,0,13,244504,0,0,0
2015-02-28,"S1F0QY71",0,212412992,0,0,0,13,243816,0,0,0
2015-02-28,"S1F0QYX4",0,173875320,0,0,0,9,203208,0,0,1
2015-02-28,"S1F0R0PX",0,91093248,0,0,0,12,243739,0,0,0
2015-02-28,"S1F0R12B",0,35250608,0,0,0,6,243855,0,0,0
2015-02-28,"S1F0R12Y",0,137667264,0,0,0,10,232508,0,0,1
2015-02-28,"S1F0R15Y",0,99160328,0,0,0,6,247338,0,0,0
2015-02-28,"S1F0R2KW",0,126703480,0,0,0,8,246121,0,0,0
2015-02-28,"S1F0R2SV",0,99109856,0,0,0,13,246575,0,0,1
2015-02-28,"S1F0R2VP",0,6535440,0,0,0,12,248038,0,0,0
2015-02-28,"S1F0R37Q",0,26372872,0,0,0,7,212528,0,0,4
2015-02-28,"S1F0R3FB",0,41065656,0,0,12,6,246670,0,0,0
2015-02-28,"S1F0R3JV",0,213233816,0,0,0,7,215877,0,0,0
2015-02-28,"S1F0R3LG",0,221468816,0,0,0,6,243111,0,0,0
2015-02-28,"S1F0RM77",0,217041192,0,0,0,11,219961,0,0,0
2015-02-28,"S1F0RQLR",0,121429832,0,0,0,7,270953,0,0,0
2015-02-28,"S1F0RR2E",0,150571704,0,0,0,8,272103,0,0,0
2015-02-28,"S1F0RR35",0,207570400,152,0,0,12,283121,0,0,0
2015-02-28,"S1F0RR5M",0,217367248,0,0,6,10,193540,0,0,0
2015-02-28,"S1F0RR7L",0,159860968,0,0,0,13,270126,0,0,0
2015-02-28,"S1F0RREN",0,125815320,0,0,0,11,219928,0,0,1
2015-02-28,"S1F0RS3B",0,72028952,0,0,0,7,270805,0,0,0
2015-02-28,"S1F0RS72",0,129422008,0,0,0,8,283656,0,0,15
2015-02-28,"S1F0RS81",0,11926512,0,0,0,13,271111,0,0,0
2015-02-28,"S1F0RSDT",0,141248416,0,0,0,8,194458,0,0,3
2015-02-28,"S1F0RSER",0,46327848,0,0,0,7,319358,0,0,0
2015-02-28,"S1F0RSFT",0,79143568,0,0,0,12,197912,0,0,0
2015-02-28,"S1F0RSG7",0,101561064,0,406,0,12,326946,0,0,2637
2015-02-28,"S1F0RSMR",0,140811824,0,0,0,9,270877,0,0,26
2015-02-28,"S1F0RSWJ",0,163108672,0,0,0,12,273298,0,0,0
2015-02-28,"S1F0RSXC",0,235134568,0,0,0,8,141203,0,0,1
2015-02-28,"S1F0RSZP",0,206744200,0,0,0,13,271721,0,0,0
2015-02-28,"S1F0RSZZ",0,221920424,0,0,0,12,194618,0,0,0
2015-02-28,"S1F0RVG8",0,35766624,0,0,6,6,318815,0,0,8
2015-02-28,"S1F0S0NC",0,140636608,0,0,0,7,193019,0,0,2
2015-02-28,"S1F0S33G",0,77249904,32,0,6,11,183421,0,0,7
2015-02-28,"S1F0S34C",0,189447776,0,1331,0,13,222537,0,0,34
2015-02-28,"S1F0S351",0,202668512,0,0,0,8,272225,0,0,0
2015-02-28,"S1F0S382",0,132640008,0,0,0,13,271019,0,0,0
2015-02-28,"S1F0S387",0,121717488,0,2,0,12,270789,0,0,34
2015-02-28,"S1F0S3A3",0,75637384,0,0,0,6,191243,0,0,1
2015-02-28,"S1F0S3DF",0,98276000,0,0,0,8,190882,0,0,2
2015-02-28,"S1F0S49E",0,158072640,0,0,6,8,271344,0,0,0
2015-02-28,"S1F0S4EG",0,57559080,0,0,0,6,261772,0,0,0
2015-02-28,"S1F0S4G4",0,200948840,0,0,0,7,192396,0,0,0
2015-02-28,"S1F0S4MG",0,138803368,0,0,0,13,264921,0,0,0
2015-02-28,"S1F0S4T6",0,139520216,0,0,0,9,271451,0,0,0
2015-02-28,"S1F0S4WV",0,223170752,0,0,0,10,193835,0,0,0
2015-02-28,"S1F0S4Y9",0,105523104,0,0,76,10,184061,16,16,0
2015-02-28,"S1F0S517",0,59824824,0,0,0,8,236693,0,0,0
2015-02-28,"S1F0S52H",0,94452776,0,0,0,12,283486,0,0,0
2015-02-28,"S1F0S58D",0,109462392,0,0,0,12,218994,0,0,0
2015-02-28,"S1F0S5B2",0,7571824,0,0,0,8,319721,0,0,2
2015-02-28,"S1F0S5CE",0,61046688,0,0,6,9,283511,0,0,0
2015-02-28,"S1F0S5NE",0,210926872,0,0,2,7,325557,0,0,0
2015-02-28,"S1F0S5VX",0,222481448,0,0,0,8,190810,0,0,1
2015-02-28,"S1F0S5WJ",0,36164352,0,0,0,8,141568,0,0,3
2015-02-28,"S1F0S613",0,141837856,0,0,0,9,193505,0,0,0
2015-02-28,"S1F0S63A",0,239031256,24,0,0,6,238761,0,0,233
2015-02-28,"S1F0S649",0,99572744,0,0,0,11,271910,0,0,0
2015-02-28,"S1F0S65X",0,207002592,0,0,0,8,270761,0,0,0
2015-02-28,"S1F0S68M",0,199688592,0,0,0,11,220249,0,0,0
2015-02-28,"S1F0S6B7",0,213548032,0,0,0,11,192272,0,0,0
2015-02-28,"S1F0S6EY",0,6994472,0,0,0,11,283641,0,0,8
2015-02-28,"S1F0S6FZ",0,67050000,0,220,0,8,270301,0,0,24
2015-02-28,"S1F0S6GZ",0,21620464,0,0,0,12,271951,0,0,0
2015-02-28,"S1F0S6HH",0,46780272,0,0,0,8,317895,0,0,3
2015-02-28,"S1F0S7B7",0,236118248,0,0,18,13,324236,8,8,0
2015-02-28,"S1F0S7DN",0,14725512,0,0,0,8,319559,0,0,3
2015-02-28,"S1F0SAB1",0,121053160,0,0,0,13,244535,0,0,0
2015-02-28,"S1F0SAC1",0,168414944,0,0,0,7,213809,0,0,2
2015-02-28,"S1F0SBBW",0,71347600,0,0,0,11,212894,0,0,0
2015-02-28,"S1F0SC17",0,152756744,10328,0,35,12,242770,0,0,0
2015-02-28,"S1F0T1BB",0,118234152,0,0,0,8,324263,0,0,0
2015-02-28,"S1F0T1K8",0,47249680,0,1,0,7,272918,0,0,7
2015-02-28,"S1F0T24J",0,122737088,0,0,0,12,231623,0,0,0
2015-02-28,"S1F0T29K",0,134871248,0,0,0,7,279222,0,0,0
2015-02-28,"S1F0T2LA",0,196235656,424,0,1,10,272862,0,0,0
2015-02-28,"S1F0TD9A",0,26875424,0,0,0,11,280582,0,0,0
2015-02-28,"S1F0TKW7",0,172531768,0,0,0,12,266690,0,0,0
2015-02-28,"S1F0TMRF",0,185648184,0,0,0,11,270833,0,0,0
2015-02-28,"S1F0TNW4",0,243854240,0,0,0,10,265094,0,0,0
2015-02-28,"S1F0TP5E",0,125182280,0,2693,0,10,284444,0,0,2522
2015-02-28,"S1F0TP6E",0,96039120,0,1,0,7,327520,0,0,241
2015-02-28,"S1F0TP75",0,176299808,0,0,0,10,194393,0,0,0
2015-02-28,"S1F0TP82",0,170968424,0,0,0,8,263635,0,0,0
2015-02-28,"S1F0TP8F",0,201881832,0,0,0,12,327476,0,0,8
2015-02-28,"S1F0TPH4",0,66830752,0,0,0,13,222809,0,0,0
2015-02-28,"S1F0TPJC",0,83942800,0,10,0,12,272228,0,0,42
2015-02-28,"S1F0TPK1",0,163413648,0,0,0,11,190012,0,0,0
2015-02-28,"S1F0TPMF",0,172860664,0,0,0,6,272053,0,0,0
2015-02-28,"S1F0TQ9G",0,196920056,88,263,24,10,318358,0,0,263
2015-02-28,"S1F0TQJ4",0,129496648,0,0,0,8,266129,0,0,0
2015-02-28,"S1F0TQLY",0,195041288,0,0,0,8,193450,0,0,6
2015-02-28,"S1F0TQP1",0,78397080,0,72,0,12,282637,0,0,1150
2015-02-28,"S1F0TQQ1",0,43888,0,0,0,12,275532,0,0,0
2015-02-28,"S1F0TQR9",0,155136544,0,0,0,11,195554,0,0,0
2015-02-28,"S1F0TQTF",0,100880928,0,0,0,12,270400,0,0,0
2015-02-28,"S1F0VE11",0,95204888,0,0,0,10,192581,0,0,0
2015-02-28,"S1F0VE35",0,48827392,0,0,0,8,272110,0,0,0
2015-02-28,"S1F0W45F",0,162793440,0,0,0,9,416198,0,0,1
2015-02-28,"S1F0X4RC",0,116116728,0,0,0,11,216175,0,0,0
2015-02-28,"S1F0XMNV",0,54086408,0,0,0,7,25,0,0,0
2015-02-28,"S1F0Y6BM",0,214394320,0,0,0,8,215852,0,0,0
2015-02-28,"S1F0Y8MA",0,190400656,0,0,0,8,213513,0,0,0
2015-02-28,"S1F0YX6Z",0,27681928,0,0,0,8,215135,0,0,1
2015-02-28,"S1F100R5",0,123567056,0,0,0,7,248622,0,0,0
2015-02-28,"S1F101MC",0,139304664,0,0,0,10,220583,0,0,6
2015-02-28,"S1F101SP",0,152522936,0,0,0,8,220330,0,0,0
2015-02-28,"S1F1021H",0,104698232,0,0,0,11,243303,0,0,0
2015-02-28,"S1F102L8",0,157606008,0,0,0,9,192358,0,0,0
2015-02-28,"S1F1073Z",0,238766776,0,0,0,24,253353,0,0,0
2015-02-28,"S1F10AS0",0,163957080,0,0,0,10,429040,0,0,0
2015-02-28,"S1F10BNL",0,126480512,0,0,0,14,338418,0,0,0
2015-02-28,"S1F10BRH",0,170923536,0,0,0,10,219758,0,0,0
2015-02-28,"S1F10D0P",0,123044792,0,0,0,9,424522,0,0,0
2015-02-28,"S1F10FDX",0,153375736,0,0,0,11,221221,0,0,6
2015-02-28,"S1F10FF0",0,87298344,0,0,0,8,238214,0,0,1
2015-02-28,"S1F10FZB",0,123059840,0,0,0,16,340796,0,0,0
2015-02-28,"S1F10GSG",0,148267680,0,0,0,9,221794,0,0,0
2015-02-28,"S1F10HH5",0,14039904,0,0,0,9,418220,0,0,0
2015-02-28,"S1F10JL3",0,178075976,0,0,0,24,253093,0,0,0
2015-02-28,"S1F10NDB",0,4931024,0,0,0,8,219719,0,0,0
2015-02-28,"S1F10NM6",0,72061936,0,0,0,14,342454,0,0,0
2015-02-28,"S1F10P0S",0,194071352,0,0,0,7,418437,0,0,0
2015-02-28,"S1F10PED",0,163906352,0,0,0,5,214337,0,0,0
2015-02-28,"S1F10QDG",0,182840096,0,0,0,5,228414,0,0,0
2015-02-28,"S1F10QG6",0,120445840,0,0,0,6,221233,0,0,0
2015-02-28,"S1F10QL8",0,188524072,0,0,0,6,219224,0,0,0
2015-02-28,"S1F10RKC",0,112072864,0,0,0,12,249834,0,0,0
2015-02-28,"S1F10RWZ",0,84620792,0,0,0,11,245844,0,0,0
2015-02-28,"S1F10V1N",0,41146568,0,0,0,10,421315,0,0,0
2015-02-28,"S1F10VJH",0,107190080,0,0,0,11,236541,0,0,0
2015-02-28,"S1F10VP8",0,117423568,0,12,0,25,213863,0,0,0
2015-02-28,"S1F114QM",0,104446728,0,0,0,9,423202,0,0,0
2015-02-28,"S1F115Z6",0,169666344,0,0,0,11,254795,0,0,0
2015-02-28,"S1F1162D",0,151329056,0,0,0,7,239127,0,0,0
2015-02-28,"S1F116H4",0,53256088,0,0,0,9,221814,0,0,0
2015-02-28,"S1F116J4",0,236390464,0,0,0,18,340272,0,0,0
2015-02-28,"S1F117PK",0,215562416,0,0,0,12,215332,0,0,0
2015-02-28,"S1F118JP",0,149219648,0,0,0,7,213688,0,0,0
2015-02-28,"S1F11A9R",0,41154904,0,0,0,23,245234,0,0,0
2015-02-28,"S1F11AK8",0,5352504,0,0,0,11,248870,0,0,0
2015-02-28,"S1F11B1E",0,126028976,0,0,0,11,237469,0,0,0
2015-02-28,"S1F11C16",0,183961368,0,0,0,8,225832,0,0,0
2015-02-28,"S1F11CJC",0,229681208,0,0,0,13,247330,0,0,0
2015-02-28,"S1F11DBJ",0,115484056,0,0,0,12,249508,0,0,0
2015-02-28,"S1F11ETS",0,86906560,0,0,0,11,221117,0,0,0
2015-02-28,"S1F11G2C",0,153857488,0,0,0,16,336091,0,0,0
2015-02-28,"S1F11GG5",0,85369056,0,0,0,8,229546,0,0,0
2015-02-28,"S1F11K34",0,7167144,0,0,0,14,338794,0,0,0
2015-02-28,"S1F11KQW",0,172080272,0,0,0,7,215172,0,0,0
2015-02-28,"S1F11L11",0,191863664,0,0,0,9,425709,0,0,0
2015-02-28,"S1F11S5B",0,26561880,0,0,0,11,213281,0,0,0
2015-02-28,"S1F11XDA",0,185221368,0,0,0,10,214852,0,0,0
2015-02-28,"S1F11Y4K",0,193780480,0,0,0,14,326152,0,0,0
2015-02-28,"S1F121LH",0,93616680,0,0,0,9,214184,0,0,0
2015-02-28,"S1F122HQ",0,207621592,0,0,0,11,215037,0,0,1
2015-02-28,"S1F122KD",0,242672320,0,0,0,8,237688,0,0,0
2015-02-28,"S1F12788",0,129540784,0,0,0,11,221451,0,0,0
2015-02-28,"S1F12XGM",0,164711976,0,0,0,8,251024,0,0,1
2015-02-28,"S1F12XJ4",0,156491552,296,0,6,14,237379,0,0,0
2015-02-28,"S1F12Y53",0,13495192,2344,0,0,8,210622,0,0,0
2015-02-28,"S1F12ZAS",0,213499360,0,0,0,10,239425,0,0,0
2015-02-28,"S1F12ZQB",0,173151592,0,0,0,12,252044,0,0,0
2015-02-28,"S1F12ZRR",0,91899312,0,0,0,8,249151,0,0,0
2015-02-28,"S1F12ZSD",0,76673440,0,0,0,13,237115,0,0,0
2015-02-28,"S1F12ZZ2",0,39275360,0,0,0,11,247441,0,0,0
2015-02-28,"S1F130GX",0,125598288,0,0,0,11,248027,0,0,0
2015-02-28,"S1F130JB",0,201964192,0,0,0,9,215102,0,0,0
2015-02-28,"S1F1318D",0,159471064,4960,0,0,13,89385,0,0,0
2015-02-28,"S1F131F6",0,26754968,0,0,0,8,227297,0,0,0
2015-02-28,"S1F132A5",0,42098472,0,0,0,11,243328,0,0,0
2015-02-28,"S1F133YJ",0,67054824,0,0,0,13,245158,0,0,0
2015-02-28,"S1F13432",0,59350424,0,0,0,8,229743,0,0,0
2015-02-28,"S1F134QM",0,29676744,0,0,0,12,248787,0,0,2
2015-02-28,"S1F13589",0,65567920,0,0,0,16,329572,0,0,0
2015-02-28,"S1F1358N",0,111580576,0,0,0,24,243306,0,0,0
2015-02-28,"S1F1359T",0,13964800,0,0,0,9,424323,0,0,0
2015-02-28,"S1F135BR",0,125161080,0,100,0,16,339556,0,0,24
2015-02-28,"S1F135CE",0,14408152,0,0,0,11,420997,0,0,0
2015-02-28,"S1F135D3",0,93592696,0,0,0,12,248306,0,0,0
2015-02-28,"S1F135DG",0,121392496,0,0,0,11,218464,0,0,3
2015-02-28,"S1F135DN",0,42140600,0,0,0,10,424235,0,0,0
2015-02-28,"S1F135F3",0,188374576,0,0,0,14,339583,0,0,0
2015-02-28,"S1F135GA",0,226216256,0,0,0,8,218058,0,0,0
2015-02-28,"S1F135QH",0,156875392,0,0,0,13,424377,0,0,0
2015-02-28,"S1F135SZ",0,9069304,0,0,0,9,227062,0,0,0
2015-02-28,"S1F135TN",0,231070112,0,0,0,14,326617,0,0,0
2015-02-28,"S1F135WP",0,113353400,0,0,0,11,216691,0,0,0
2015-02-28,"S1F1360P",0,131801496,0,0,0,13,248708,0,0,0
2015-02-28,"S1F1360W",0,160435080,0,0,0,10,416664,0,0,0
2015-02-28,"S1F13619",0,106782440,0,0,0,9,216598,0,0,0
2015-02-28,"S1F13635",0,26341536,0,0,0,24,253793,0,0,0
2015-02-28,"S1F1364P",0,127681456,0,0,0,12,237640,0,0,0
2015-02-28,"S1F1365W",0,167248656,0,0,0,11,218752,0,0,0
2015-02-28,"S1F1368E",0,176315976,0,0,0,9,419054,0,0,1
2015-02-28,"S1F136A5",0,179838872,0,0,0,12,219038,0,0,0
2015-02-28,"S1F136BS",0,188051208,0,0,0,9,221190,0,0,0
2015-02-28,"S1F136FG",0,227810208,0,0,0,12,240857,0,0,0
2015-02-28,"S1F136J0",0,34265720,0,0,25,16,335290,0,0,0
